partner_id,hotel,arrival_date_year,arrival_date_month,country,market_segment,distribution_channel,reserved_room_type,customer_type,lead_time,lead_time_band,adr,partner_segment,region_proxy,quality_score_proxy,eligible_for_test,treatment_group,baseline_commission_rate,test_incentive_rate,booking_units_before,booking_units_after,gross_booking_value_before,gross_booking_value_after,platform_margin_before,platform_margin_after,booking_delta,revenue_delta,margin_delta,cancellation_rate_proxy,cannibalization_pressure
C_GBR_Offline TA/TO_431,City Hotel,2017,August,GBR,Offline TA/TO,TA/TO,D,Transient-Party,115,90d+,125.0,Core,West/North Europe,82.50518361824166,1,0,0.165,0.0,1.0,1.0006208596112567,375.0,375.23282235422124,61.875,61.913415688446506,0.0006208596112566855,0.2328223542212413,0.03841568844650567,0.0,0.01
R_GBR_Offline TA/TO_432,Resort Hotel,2015,July,GBR,Offline TA/TO,TA/TO,A,Contract,201,90d+,90.95,Core,West/North Europe,74.91136666645187,1,0,0.165,0.0,1.0,0.9863104494880356,545.7,538.2296122856211,90.04050000000001,88.80788602712748,-0.01368955051196441,-7.470387714378944,-1.232613972872528,0.0,0.01
R_PRT_Online TA_433,Resort Hotel,2017,August,PRT,Online TA,TA/TO,E,Transient-Party,28,8-30d,262.0,Core,South Europe,86.23884434859835,1,0,0.165,0.0,1.0,1.0283114285745218,786.0,808.2527828595742,129.69,133.36170917182974,0.028311428574521846,22.252782859574154,3.6717091718297468,0.0,0.01
R_GBR_Online TA_434,Resort Hotel,2017,June,GBR,Online TA,TA/TO,E,Transient,255,90d+,107.1,Core,West/North Europe,68.13999412321438,0,0,0.165,0.0,1.0,1.0108015793708571,749.6999999999999,757.7979440543315,123.70049999999999,125.03666076896471,0.010801579370857128,8.097944054331606,1.3361607689647172,1.0,0.01
C_USA_Online TA_435,City Hotel,2016,October,USA,Online TA,TA/TO,A,Transient,103,90d+,118.8,Core,Americas,65.89481302315687,0,0,0.165,0.0,1.0,1.0153149560652153,594.0,603.0970839027378,98.01,99.51101884395175,0.015314956065215268,9.097083902737836,1.5010188439517407,1.0,0.01
C_GBR_Online TA_436,City Hotel,2016,September,GBR,Online TA,TA/TO,D,Transient,43,31-90d,144.76,Core,West/North Europe,84.11320042788897,1,1,0.165,0.025,1.0,1.0091482610823137,579.04,584.3372090971029,95.5416,81.80720927359441,0.009148261082313702,5.29720909710295,-13.734390726405593,0.0,0.025
R_ESP_Online TA_437,Resort Hotel,2015,August,ESP,Online TA,TA/TO,D,Transient,6,0-7d,120.33,Core,South Europe,72.11711812435162,1,1,0.165,0.025,1.0,1.019571816135252,360.99,368.05522990666464,59.56335000000001,51.52773218693305,0.01957181613525205,7.0652299066646265,-8.035617813066956,0.0,0.01
C_SGP_Online TA_438,City Hotel,2016,November,SGP,Online TA,TA/TO,A,Transient,29,8-30d,150.06,Core,Other,90.00991638461333,1,1,0.165,0.025,1.0,0.9747342109620651,600.24,585.07446278787,99.03960000000001,81.9104247903018,-0.02526578903793486,-15.165537212130062,-17.129175209698204,0.0,0.01
R_GBR_Offline TA/TO_439,Resort Hotel,2016,November,GBR,Offline TA/TO,TA/TO,D,Contract,26,8-30d,68.72,Core,West/North Europe,86.02474518345191,1,1,0.165,0.025,1.0,1.056797394721653,962.0799999999999,1016.7236375138077,158.7432,142.3413092519331,0.056797394721652905,54.64363751380779,-16.401890748066904,0.0,0.025
C_DEU_Online TA_440,City Hotel,2017,February,DEU,Online TA,TA/TO,A,Transient,75,31-90d,90.95,Core,West/North Europe,87.97045776452615,1,1,0.165,0.025,1.0,0.9576148410032196,363.8,348.3802791569713,60.02700000000001,48.77323908197599,-0.042385158996780414,-15.4197208430287,-11.253760918024021,0.0,0.025
C_PRT_Groups_441,City Hotel,2015,September,PRT,Groups,TA/TO,A,Transient-Party,323,90d+,62.0,Growth,South Europe,71.05271960211759,0,0,0.155,0.0,1.0,0.9509718643354911,248.0,235.8410223552018,38.44,36.55535846505628,-0.04902813566450892,-12.158977644798199,-1.884641534943718,1.0,0.01
C_GBR_Online TA_442,City Hotel,2017,April,GBR,Online TA,TA/TO,D,Transient,68,31-90d,135.0,Core,West/North Europe,79.22631859328543,1,0,0.165,0.0,1.0,0.9281285429696202,405.0,375.8920599026962,66.825,62.022189883944876,-0.07187145703037978,-29.10794009730381,-4.802810116055127,0.0,0.025
R_GBR_Online TA_443,Resort Hotel,2016,July,GBR,Online TA,TA/TO,A,Transient,55,31-90d,172.0,Core,West/North Europe,64.8762884681457,0,0,0.165,0.0,1.0,0.9804308969317154,516.0,505.90234281676516,85.14,83.47388656476626,-0.019569103068284632,-10.097657183234844,-1.66611343523374,0.0,0.025
C_BEL_Online TA_444,City Hotel,2017,July,BEL,Online TA,TA/TO,A,Transient,203,90d+,94.05,Core,West/North Europe,77.6258179553317,1,0,0.165,0.0,1.0,1.001555759896928,188.1,188.39263843661215,31.0365,31.084785342041005,0.0015557598969280217,0.29263843661215105,0.04828534204100521,0.0,0.01
C_FRA_Offline TA/TO_445,City Hotel,2015,November,FRA,Offline TA/TO,TA/TO,D,Transient,40,31-90d,60.0,Core,South Europe,88.40231547787475,1,1,0.165,0.025,1.0,0.9690178140361867,240.0,232.5642753686848,39.6,32.55899855161588,-0.030982185963813302,-7.435724631315196,-7.041001448384122,0.0,0.01
C_PRT_Direct_446,City Hotel,2017,February,PRT,Direct,Direct,A,Transient,1,0-7d,71.0,Core,South Europe,85.18848131223628,1,1,0.165,0.025,1.0,1.019020666476955,142.0,144.70093463972762,23.43,20.25813084956187,0.019020666476954995,2.7009346397276204,-3.1718691504381304,0.0,0.01
R_RUS_Direct_447,Resort Hotel,2017,July,RUS,Direct,Direct,D,Transient,135,90d+,155.0,Premium,Other,51.49054709280923,0,0,0.175,0.0,1.0,1.0097037732271164,775.0,782.5204242510151,135.625,136.94107424392763,0.009703773227116352,7.520424251015129,1.3160742439276305,1.0,0.01
C_PRT_Groups_448,City Hotel,2017,May,PRT,Groups,TA/TO,A,Transient,420,90d+,90.0,Growth,South Europe,50.06197831776498,0,0,0.155,0.0,1.0,0.9058407657171641,270.0,244.5770067436343,41.85,37.90943604526332,-0.0941592342828359,-25.422993256365686,-3.9405639547366818,1.0,0.01
C_FRA_Online TA_449,City Hotel,2016,January,FRA,Online TA,TA/TO,A,Transient,1,0-7d,66.7,Core,South Europe,82.51773688927823,1,1,0.165,0.025,1.0,0.9894331900593922,66.7,65.99519377696147,11.005500000000001,9.239327128774606,-0.010566809940607769,-0.7048062230385312,-1.766172871225395,0.0,0.01
R_GBR_Online TA_450,Resort Hotel,2017,March,GBR,Online TA,TA/TO,G,Transient,31,31-90d,105.0,Core,West/North Europe,76.27733731082736,1,1,0.165,0.025,1.0,1.1282789752067344,315.0,355.4078771901213,51.975,49.75710280661699,0.12827897520673437,40.407877190121326,-2.21789719338301,0.0,0.025
R_PRT_Groups_451,Resort Hotel,2016,February,PRT,Groups,TA/TO,A,Transient-Party,82,31-90d,86.0,Growth,South Europe,61.14443392778168,0,0,0.155,0.0,1.0,0.9574822627211531,172.0,164.68694918803834,26.66,25.52647712414594,-0.04251773727884689,-7.313050811961659,-1.1335228758540588,1.0,0.01
R_PRT_Direct_452,Resort Hotel,2016,February,PRT,Direct,Direct,A,Transient,0,0-7d,40.0,Long Tail,South Europe,82.12001177961612,0,0,0.15,0.0,1.0,1.0425056031147188,40.0,41.70022412458876,6.0,6.255033618688313,0.04250560311471885,1.7002241245887575,0.2550336186883131,0.0,0.01
R_GBR_Groups_453,Resort Hotel,2016,October,GBR,Groups,Corporate,A,Transient-Party,363,90d+,66.0,Growth,West/North Europe,80.61017480967801,1,1,0.155,0.025,1.0,1.049549845821683,462.0,484.8920287696175,71.61,63.03596374005028,0.04954984582168298,22.892028769617525,-8.574036259949722,0.0,0.01
C_DEU_Offline TA/TO_454,City Hotel,2016,September,DEU,Offline TA/TO,TA/TO,A,Transient-Party,418,90d+,107.0,Core,West/North Europe,79.69206517953896,1,0,0.165,0.0,1.0,1.0120064729946876,321.0,324.8540778312947,52.965,53.600922842163634,0.0120064729946876,3.854077831294717,0.6359228421636303,0.0,0.01
C_IRL_Online TA_455,City Hotel,2016,March,IRL,Online TA,TA/TO,A,Transient,25,8-30d,93.0,Core,West/North Europe,86.84185908606416,1,1,0.165,0.025,1.0,0.9721617728808631,186.0,180.82208975584055,30.69,25.31509256581768,-0.02783822711913686,-5.177910244159449,-5.374907434182322,0.0,0.025
C_PRT_Groups_456,City Hotel,2017,January,PRT,Groups,TA/TO,A,Transient,61,31-90d,80.0,Growth,South Europe,60.29826456632025,0,0,0.155,0.0,1.0,0.8858947587660901,160.0,141.74316140257443,24.8,21.970190017399037,-0.11410524123390986,-18.25683859742557,-2.8298099826009633,1.0,0.01
C_PRT_Groups_457,City Hotel,2016,April,PRT,Groups,TA/TO,A,Transient,295,90d+,62.0,Growth,South Europe,61.413700889038154,0,0,0.155,0.0,1.0,0.973540656484604,124.0,120.71904140409089,19.22,18.711451417634088,-0.026459343515396028,-3.2809585959091123,-0.5085485823659113,1.0,0.01
C_FRA_Offline TA/TO_458,City Hotel,2017,July,FRA,Offline TA/TO,TA/TO,A,Contract,170,90d+,110.0,Core,South Europe,86.26090610664068,1,0,0.165,0.0,1.0,1.0265098235243724,770.0,790.4125641137667,127.05000000000001,130.41807307877153,0.026509823524372367,20.412564113766734,3.3680730787715163,0.0,0.01
R_GBR_Offline TA/TO_459,Resort Hotel,2016,June,GBR,Offline TA/TO,TA/TO,D,Contract,140,90d+,64.9,Core,West/North Europe,84.49463124382305,1,0,0.165,0.0,1.0,1.0406965824253673,908.6000000000001,945.5769147916889,149.91900000000004,156.02019094062868,0.040696582425367334,36.97691479168873,6.101190940628641,0.0,0.01
C_GBR_Online TA_460,City Hotel,2017,June,GBR,Online TA,TA/TO,D,Transient,48,31-90d,180.0,Core,West/North Europe,77.76808591579336,1,0,0.165,0.0,1.0,1.0085818436483505,720.0,726.1789274268124,118.80000000000001,119.81952302542405,0.008581843648350462,6.178927426812379,1.0195230254240357,0.0,0.025
C_FRA_Online TA_461,City Hotel,2017,May,FRA,Online TA,TA/TO,D,Transient,267,90d+,138.6,Core,South Europe,54.887339112881165,0,0,0.165,0.0,1.0,0.9533563670013832,554.4,528.5407698655667,91.476,87.20922702781851,-0.046643632998616846,-25.859230134433233,-4.266772972181485,1.0,0.01
C_DEU_Online TA_462,City Hotel,2017,June,DEU,Online TA,TA/TO,A,Transient,8,8-30d,104.5,Core,West/North Europe,82.23727566402744,1,0,0.165,0.0,1.0,1.0552150335469803,209.0,220.53994201131889,34.485,36.389090431867615,0.05521503354698032,11.539942011318885,1.9040904318676155,0.0,0.025
C_GBR_Online TA_463,City Hotel,2017,February,GBR,Online TA,TA/TO,A,Transient,8,8-30d,88.0,Core,West/North Europe,99.0,1,0,0.165,0.0,1.0,0.9566817691611169,176.0,168.37599137235657,29.040000000000003,27.782038576438836,-0.04331823083888309,-7.624008627643434,-1.2579614235611665,0.0,0.025
C_PRT_Groups_464,City Hotel,2017,February,PRT,Groups,TA/TO,A,Transient,587,90d+,62.0,Growth,South Europe,50.55814575708232,0,0,0.155,0.0,1.0,0.9603568899219359,124.0,119.08425435032005,19.22,18.45805942429961,-0.03964311007806409,-4.915745649679948,-0.7619405757003896,1.0,0.01
C_GBR_Online TA_465,City Hotel,2017,January,GBR,Online TA,TA/TO,A,Transient,193,90d+,57.6,Core,West/North Europe,82.06716447678177,1,0,0.165,0.0,1.0,0.9411860765547864,230.4,216.84927203822278,38.016000000000005,35.78012988630676,-0.058813923445213634,-13.550727961777227,-2.2358701136932453,0.0,0.01
C_PRT_Groups_466,City Hotel,2015,August,PRT,Groups,TA/TO,A,Transient-Party,294,90d+,62.0,Growth,South Europe,58.187869420773424,0,0,0.155,0.0,1.0,0.9746175929658395,124.0,120.8525815277641,19.22,18.732150136803437,-0.025382407034160503,-3.1474184722358984,-0.487849863196562,1.0,0.01
R_GBR_Offline TA/TO_467,Resort Hotel,2015,August,GBR,Offline TA/TO,TA/TO,D,Contract,352,90d+,67.58,Core,West/North Europe,82.87667072709255,1,1,0.165,0.025,1.0,1.0172651213499455,743.38,756.2145459091225,122.6577,105.87003642727717,0.01726512134994551,12.83454590912254,-16.787663572722835,0.0,0.01
C_PRT_Corporate_468,City Hotel,2017,February,PRT,Corporate,Corporate,A,Transient,0,0-7d,65.0,Growth,South Europe,92.51778679006416,1,1,0.155,0.025,1.0,1.0975990417329682,65.0,71.34393771264293,10.075,9.274711902643581,0.09759904173296818,6.343937712642926,-0.8002880973564181,0.0,0.01
C_DEU_Offline TA/TO_469,City Hotel,2016,October,DEU,Offline TA/TO,TA/TO,A,Transient-Party,386,90d+,115.0,Core,West/North Europe,82.84051448647993,1,1,0.165,0.025,1.0,0.9538259933001919,230.0,219.37997845904414,37.95,30.713196984266183,-0.04617400669980809,-10.620021540955861,-7.23680301573382,0.0,0.01
C_GBR_Online TA_470,City Hotel,2016,September,GBR,Online TA,TA/TO,A,Transient,182,90d+,117.9,Core,West/North Europe,83.35821020594574,1,1,0.165,0.025,1.0,1.007378297480003,235.8,237.5398025457847,38.907000000000004,33.255572356409864,0.00737829748000296,1.7398025457846984,-5.651427643590139,0.0,0.01
C_PRT_Offline TA/TO_471,City Hotel,2017,June,PRT,Offline TA/TO,TA/TO,A,Transient,169,90d+,170.0,Core,South Europe,65.70239959531422,0,0,0.165,0.0,1.0,0.9519648485332416,510.0,485.5020727519532,84.15,80.10784200407228,-0.04803515146675841,-24.49792724804678,-4.042157995927724,1.0,0.01
C_IRL_Online TA_472,City Hotel,2016,May,IRL,Online TA,TA/TO,A,Transient,36,31-90d,116.1,Core,West/North Europe,97.67498164042863,1,0,0.165,0.0,1.0,1.0256540795455844,348.29999999999995,357.235315905727,57.4695,58.94382712444496,0.025654079545584407,8.935315905727066,1.4743271244449616,0.0,0.025
C_POL_Offline TA/TO_473,City Hotel,2016,June,POL,Offline TA/TO,Corporate,A,Transient-Party,118,90d+,110.0,Core,Other,94.8524886176383,1,0,0.165,0.0,1.0,1.0181522841284434,440.0,447.98700501651507,72.60000000000001,73.91785582772499,0.018152284128443386,7.98700501651507,1.3178558277249834,0.0,0.01
R_GBR_Online TA_474,Resort Hotel,2017,June,GBR,Online TA,TA/TO,A,Transient,20,8-30d,140.0,Core,West/North Europe,84.043422811236,1,1,0.165,0.025,1.0,0.9582299714701381,560.0,536.6087840232774,92.4,75.12522976325884,-0.04177002852986189,-23.391215976722606,-17.274770236741162,0.0,0.025
C_GBR_Online TA_475,City Hotel,2016,March,GBR,Online TA,TA/TO,A,Transient,67,31-90d,63.75,Core,West/North Europe,84.65340051787318,1,0,0.165,0.0,1.0,1.0295345239228904,318.75,328.1641295004213,52.59375,54.14708136756952,0.029534523922890354,9.414129500421325,1.5533313675695197,0.0,0.025
C_ISR_Groups_476,City Hotel,2015,August,ISR,Groups,TA/TO,A,Transient-Party,2,0-7d,65.0,Growth,Other,85.32703471348943,1,1,0.155,0.025,1.0,1.0768586557810595,65.0,69.99581262576888,10.075,9.099455641349955,0.07685865578105955,4.9958126257688775,-0.9755443586500441,0.0,0.01
C_FRA_Online TA_477,City Hotel,2017,February,FRA,Online TA,TA/TO,A,Transient,42,31-90d,61.93,Core,South Europe,86.0289958592381,1,1,0.165,0.025,1.0,1.0825906501327618,309.65,335.22419481360964,51.09225,46.93138727390536,0.08259065013276179,25.574194813609665,-4.160862726094642,0.0,0.01
C_PRT_Corporate_478,City Hotel,2016,June,PRT,Corporate,Corporate,A,Transient-Party,19,8-30d,90.0,Growth,South Europe,79.06856319956529,1,0,0.155,0.0,1.0,0.9612319498556613,180.0,173.02175097401903,27.9,26.81837140097295,-0.038768050144338706,-6.978249025980972,-1.0816285990270487,0.0,0.01
R_GBR_Online TA_479,Resort Hotel,2016,September,GBR,Online TA,TA/TO,A,Transient,5,0-7d,106.0,Core,West/North Europe,91.55615659198807,1,1,0.165,0.025,1.0,1.0704266784103293,318.0,340.39568373448475,52.470000000000006,47.65539572282787,0.07042667841032935,22.39568373448475,-4.814604277172137,0.0,0.01
R_PRT_Online TA_480,Resort Hotel,2016,December,PRT,Online TA,TA/TO,A,Transient,3,0-7d,78.0,Core,South Europe,86.44626389405951,1,0,0.165,0.0,1.0,1.0518990999637625,78.0,82.04812979717347,12.870000000000001,13.537941416533624,0.05189909996376252,4.048129797173473,0.6679414165336226,0.0,0.01
C_PRT_Groups_481,City Hotel,2015,December,PRT,Groups,TA/TO,A,Transient,414,90d+,60.0,Growth,South Europe,57.186006678292806,0,0,0.155,0.0,1.0,1.0041353080727167,180.0,180.744355453089,27.9,28.015375095228798,0.00413530807271667,0.744355453089014,0.1153750952287993,1.0,0.01
C_GBR_Offline TA/TO_482,City Hotel,2017,March,GBR,Offline TA/TO,TA/TO,A,Transient,68,31-90d,68.0,Core,West/North Europe,76.1019823640865,1,1,0.165,0.025,1.0,1.1458704499484442,408.0,467.51514357896525,67.32000000000001,65.45212010105514,0.14587044994844423,59.51514357896525,-1.8678798989448637,0.0,0.025
C_PRT_Offline TA/TO_483,City Hotel,2015,September,PRT,Offline TA/TO,TA/TO,A,Transient-Party,86,31-90d,120.0,Core,South Europe,60.43600345943429,0,0,0.165,0.0,1.0,1.0294886296200438,240.0,247.07727110881052,39.6,40.76774973295374,0.029488629620043838,7.077271108810521,1.1677497329537374,1.0,0.01
C_FRA_Offline TA/TO_484,City Hotel,2015,November,FRA,Offline TA/TO,TA/TO,D,Transient,51,31-90d,60.0,Core,South Europe,71.74751387745437,1,1,0.165,0.025,1.0,1.1407682677967532,240.0,273.7843842712208,39.6,38.329813797970914,0.14076826779675322,33.7843842712208,-1.2701862020290875,0.0,0.01
R_GBR_Online TA_485,Resort Hotel,2017,April,GBR,Online TA,TA/TO,E,Transient,1,0-7d,136.0,Core,West/North Europe,80.92845459177437,1,1,0.165,0.025,1.0,1.186310965552829,136.0,161.33829131518473,22.44,22.587360784125863,0.186310965552829,25.338291315184733,0.14736078412586195,0.0,0.01
R_FIN_Offline TA/TO_486,Resort Hotel,2015,July,FIN,Offline TA/TO,TA/TO,A,Contract,88,31-90d,96.3,Core,Other,81.05831605464562,1,1,0.165,0.025,1.0,0.9346265014899218,770.4,720.0362567478358,127.116,100.80507594469701,-0.06537349851007823,-50.36374325216423,-26.31092405530299,0.0,0.01
R_UNK_Direct_487,Resort Hotel,2015,August,,Direct,Direct,E,Transient,113,90d+,110.5,Core,Other,87.00896635161334,1,1,0.165,0.025,1.0,1.1040992162098349,3315.0,3660.0889017356026,546.975,512.4124462429844,0.10409921620983487,345.0889017356026,-34.56255375701562,0.0,0.01
C_PRT_Groups_488,City Hotel,2015,December,PRT,Groups,TA/TO,A,Transient,414,90d+,62.0,Growth,South Europe,70.65895017461708,0,0,0.155,0.0,1.0,1.0309804103232982,186.0,191.76235632013348,28.83,29.72316522962069,0.030980410323298235,5.7623563201334775,0.893165229620692,1.0,0.01
C_USA_Online TA_489,City Hotel,2016,June,USA,Online TA,TA/TO,D,Transient-Party,120,90d+,140.4,Core,Americas,64.00335225965806,0,0,0.165,0.0,1.0,1.0146042625590619,140.4,142.4504384632923,23.166,23.50432234644323,0.014604262559061887,2.050438463292295,0.3383223464432312,1.0,0.01
C_ITA_Online TA_490,City Hotel,2017,February,ITA,Online TA,TA/TO,A,Transient,72,31-90d,74.8,Core,South Europe,70.13881450844929,0,0,0.165,0.0,1.0,0.9603484219991565,448.79999999999995,431.00437179322137,74.05199999999999,71.11572134588152,-0.03965157800084351,-17.795628206778588,-2.9362786541184676,1.0,0.01
C_PRT_Groups_491,City Hotel,2016,April,PRT,Groups,TA/TO,A,Transient,130,90d+,100.0,Growth,South Europe,62.01648521172504,0,0,0.155,0.0,1.0,0.9465216306281288,400.0,378.6086522512515,62.0,58.68434109894398,-0.053478369371871226,-21.3913477487485,-3.3156589010560182,1.0,0.01
R_PRT_Online TA_492,Resort Hotel,2015,November,PRT,Online TA,TA/TO,D,Transient,15,8-30d,46.4,Core,South Europe,67.87537442781331,0,0,0.165,0.0,1.0,0.9368117520830285,92.8,86.93613059330504,15.312,14.344461547895332,-0.06318824791697153,-5.86386940669496,-0.9675384521046677,1.0,0.01
C_PRT_Groups_493,City Hotel,2015,August,PRT,Groups,TA/TO,A,Transient-Party,294,90d+,62.0,Growth,South Europe,70.49989147060174,0,0,0.155,0.0,1.0,1.1333978940986076,124.0,140.54133886822734,19.22,21.783907524575238,0.13339789409860758,16.541338868227342,2.5639075245752387,1.0,0.01
R_NGA_Online TA_494,Resort Hotel,2017,June,NGA,Online TA,TA/TO,C,Transient,78,31-90d,228.0,Core,Other,54.877142173884216,0,0,0.165,0.0,1.0,1.029242959406653,1368.0,1408.0043684683012,225.72,232.3207207972697,0.029242959406653002,40.00436846830121,6.600720797269702,1.0,0.01
R_PRT_Groups_495,Resort Hotel,2015,October,PRT,Groups,TA/TO,A,Transient,274,90d+,36.05,Growth,South Europe,51.92026896107948,0,0,0.155,0.0,1.0,0.9184493351262787,252.34999999999997,231.7706897191164,39.11424999999999,35.92445690646304,-0.08155066487372131,-20.57931028088356,-3.1897930935369487,1.0,0.01
C_AUT_Offline TA/TO_496,City Hotel,2015,September,AUT,Offline TA/TO,TA/TO,A,Transient,69,31-90d,81.09,Core,Other,89.68167630334125,1,0,0.165,0.0,1.0,0.9368431104346896,324.36,303.8744313005959,53.519400000000005,50.13928116459833,-0.0631568895653104,-20.485568699404098,-3.3801188354016745,0.0,0.01
R_IRL_Offline TA/TO_497,Resort Hotel,2015,October,IRL,Offline TA/TO,TA/TO,E,Contract,79,31-90d,66.0,Core,West/North Europe,84.97425082156428,1,1,0.165,0.025,1.0,0.8984929060909552,330.0,296.50265901001524,54.45,41.51037226140214,-0.10150709390904478,-33.497340989984764,-12.939627738597864,0.0,0.025
C_AUT_Online TA_498,City Hotel,2017,June,AUT,Online TA,TA/TO,D,Transient,74,31-90d,208.0,Core,Other,86.54247682964872,1,1,0.165,0.025,1.0,1.1064636275148423,416.0,460.2888690461744,68.64,64.44044166646442,0.10646362751484229,44.2888690461744,-4.1995583335355775,0.0,0.01
R_PRT_Groups_499,Resort Hotel,2016,November,PRT,Groups,TA/TO,A,Transient,378,90d+,46.0,Growth,South Europe,58.259331755248475,0,0,0.155,0.0,1.0,1.0027171762566098,92.0,92.2499802156081,14.26,14.298746933419256,0.0027171762566098323,0.24998021560810457,0.03874693341925628,1.0,0.01
R_PRT_Online TA_500,Resort Hotel,2015,October,PRT,Online TA,TA/TO,A,Transient,165,90d+,56.0,Core,South Europe,55.82618898082698,0,0,0.165,0.0,1.0,1.030550723433573,392.0,403.97588358596056,64.68,66.6560207916835,0.0305507234335729,11.97588358596056,1.9760207916834958,1.0,0.01
C_PRT_Groups_501,City Hotel,2017,May,PRT,Groups,TA/TO,A,Transient-Party,20,8-30d,120.0,Growth,South Europe,71.34535268142517,0,0,0.155,0.0,1.0,1.000145922798789,120.0,120.01751073585469,18.6,18.602714164057478,0.00014592279878899994,0.017510735854685322,0.002714164057476154,1.0,0.01
C_PRT_Corporate_502,City Hotel,2016,September,PRT,Corporate,Corporate,A,Transient,4,0-7d,65.0,Growth,South Europe,74.8009722032606,1,0,0.155,0.0,1.0,1.0568681739304011,195.0,206.0892939164282,30.225,31.94384055704637,0.05686817393040111,11.089293916428204,1.71884055704637,0.0,0.01
C_FRA_Online TA_503,City Hotel,2016,August,FRA,Online TA,TA/TO,A,Transient,152,90d+,114.3,Core,South Europe,89.8047458146908,1,0,0.165,0.0,1.0,0.9761891036569879,114.3,111.5784145479937,18.8595,18.41043840041896,-0.023810896343012145,-2.7215854520062948,-0.4490615995810394,0.0,0.01
R_PRT_Groups_504,Resort Hotel,2016,October,PRT,Groups,TA/TO,A,Transient,181,90d+,37.0,Growth,South Europe,63.66959800011315,0,0,0.155,0.0,1.0,1.0177266279760875,111.0,112.9676557053457,17.205,17.509986634328584,0.017726627976087483,1.967655705345706,0.30498663432858564,1.0,0.01
C_CN_Offline TA/TO_505,City Hotel,2016,July,CN,Offline TA/TO,TA/TO,A,Transient-Party,165,90d+,72.25,Core,Other,73.94690691700829,1,1,0.165,0.025,1.0,1.0514429891661057,433.5,455.8005358035068,71.5275,63.81207501249096,0.05144298916610568,22.30053580350682,-7.715424987509046,0.0,0.01
R_ISR_Online TA_506,Resort Hotel,2017,July,ISR,Online TA,TA/TO,E,Transient,110,90d+,200.0,Core,Other,54.18453769004484,0,0,0.165,0.0,1.0,0.9303821563182944,1000.0,930.3821563182944,165.0,153.51305579251857,-0.06961784368170565,-69.61784368170561,-11.486944207481429,1.0,0.01
R_PRT_Direct_507,Resort Hotel,2015,October,PRT,Direct,Direct,A,Transient,0,0-7d,45.0,Long Tail,South Europe,80.36116607335093,0,0,0.15,0.0,1.0,0.9566177562764503,45.0,43.04779903244026,6.75,6.457169854866039,-0.04338224372354971,-1.9522009675597403,-0.2928301451339612,0.0,0.01
R_PRT_Online TA_508,Resort Hotel,2015,October,PRT,Online TA,TA/TO,A,Transient,1,0-7d,49.0,Core,South Europe,88.95208879321613,1,0,0.165,0.0,1.0,0.981825885622919,49.0,48.10946839552303,8.085,7.9380622852613,-0.018174114377081052,-0.8905316044769691,-0.14693771473870054,0.0,0.01
R_ESP_Offline TA/TO_509,Resort Hotel,2015,July,ESP,Offline TA/TO,TA/TO,A,Transient,45,31-90d,131.2,Core,South Europe,82.43075425848615,1,1,0.165,0.025,1.0,1.0542599646921083,656.0,691.594536838023,108.24000000000001,96.82323515732324,0.05425996469210825,35.59453683802303,-11.41676484267677,0.0,0.01
R_IRL_Online TA_510,Resort Hotel,2016,October,IRL,Online TA,TA/TO,A,Transient,159,90d+,77.0,Core,West/North Europe,84.40087135372437,1,0,0.165,0.0,1.0,1.0833054011317305,308.0,333.65806354857295,50.82,55.05358048551454,0.08330540113173046,25.658063548572954,4.233580485514537,0.0,0.01
C_PRT_Offline TA/TO_511,City Hotel,2016,January,PRT,Offline TA/TO,TA/TO,A,Transient-Party,151,90d+,80.0,Core,South Europe,49.79646850110691,0,0,0.165,0.0,1.0,1.0069442420201344,160.0,161.1110787232215,26.400000000000002,26.58332798933155,0.006944242020134439,1.1110787232215102,0.18332798933154848,1.0,0.01
C_PRT_Offline TA/TO_512,City Hotel,2017,March,PRT,Offline TA/TO,TA/TO,A,Transient,56,31-90d,85.0,Core,South Europe,76.28138201700719,0,0,0.165,0.0,1.0,0.9947370990577753,255.0,253.6579602597327,42.075,41.8535634428559,-0.005262900942224702,-1.342039740267296,-0.22143655714410215,1.0,0.01
C_PRT_Offline TA/TO_513,City Hotel,2015,September,PRT,Offline TA/TO,TA/TO,A,Transient-Party,162,90d+,70.0,Core,South Europe,85.49836933117648,1,0,0.165,0.0,1.0,1.0185985220907534,210.0,213.9056896390582,34.65,35.29443879044461,0.01859852209075341,3.9056896390582097,0.6444387904446103,0.0,0.01
C_CHE_Direct_514,City Hotel,2016,December,CHE,Direct,Direct,A,Transient,0,0-7d,70.0,Long Tail,Other,88.4930062810786,0,0,0.15,0.0,1.0,0.9905760603767221,70.0,69.34032422637054,10.5,10.40104863395558,-0.009423939623277922,-0.6596757736294592,-0.09895136604441923,0.0,0.01
R_RUS_Online TA_515,Resort Hotel,2016,January,RUS,Online TA,TA/TO,H,Transient-Party,109,90d+,116.1,Core,Other,81.21562158004345,1,1,0.165,0.025,1.0,1.0336378002709032,116.1,120.00534861145186,19.1565,16.800748805603263,0.03363780027090324,3.9053486114518705,-2.3557511943967384,0.0,0.01
